Source,Target,Type,Id,Label,Weight
Falco sparverius,Icterus cucullatus,Directed,3497,,1
Falco sparverius,Agelaius phoeniceus,Directed,3498,,1
Falco sparverius,Icterus parisorum,Directed,3499,,1
Falco sparverius,Sturnella neglecta,Directed,3500,,1
Falco sparverius,Xanthocephalus xanthocephalus,Directed,3501,,1
Falco sparverius,Neotoma lepida,Directed,3502,,1
Geococcyx californianus,Calypte anna,Directed,3503,,1
Geococcyx californianus,Archilochus alexandri,Directed,3504,,1
Geococcyx californianus,Selasphorus platycercus,Directed,3505,,1
Geococcyx californianus,Calypte costae,Directed,3506,,1
Geococcyx californianus,Ammospermophilus leucurus,Directed,3507,,1
Geococcyx californianus,Tamias panamintinus,Directed,3508,,1
Geococcyx californianus,Otospermophilus variegatus,Directed,3509,,1
Geococcyx californianus,Xerospermophilus mohavensis,Directed,3510,,1
Geococcyx californianus,Xerospermophilus tereticaudus,Directed,3511,,1
Lanius ludovicianus,Euphagus cyanocephalus,Directed,3512,,1
Lanius ludovicianus,Molothrus ater,Directed,3513,,1
Lanius ludovicianus,Icterus bullockii,Directed,3514,,1
Lanius ludovicianus,Quiscalus mexicanus,Directed,3515,,1
Lanius ludovicianus,Icterus cucullatus,Directed,3516,,1
Lanius ludovicianus,Agelaius phoeniceus,Directed,3517,,1
Lanius ludovicianus,Icterus parisorum,Directed,3518,,1
Lanius ludovicianus,Sturnella neglecta,Directed,3519,,1
Lanius ludovicianus,Xanthocephalus xanthocephalus,Directed,3520,,1
Quiscalus mexicanus,Masticophis flagellum,Directed,3521,,1
Quiscalus mexicanus,Lampropeltis californiae,Directed,3522,,1
Quiscalus mexicanus,Trimorphodon lyrophanes,Directed,3523,,1
Quiscalus mexicanus,Arizona elegans,Directed,3524,,1
Quiscalus mexicanus,Sonora occipitalis,Directed,3525,,1
Quiscalus mexicanus,Pituophis catenifer,Directed,3526,,1
Quiscalus mexicanus,Salvadora hexalepis,Directed,3527,,1
Quiscalus mexicanus,Rhinocheilus lecontei,Directed,3528,,1
Quiscalus mexicanus,Masticophis taeniatus,Directed,3529,,1
Quiscalus mexicanus,Phyllorhynchus decurtatus,Directed,3530,,1
Quiscalus mexicanus,Masticophis lateralis,Directed,3531,,1
Quiscalus mexicanus,Sonora semiannulata,Directed,3532,,1
Quiscalus mexicanus,Chionactis annulata,Directed,3533,,1
Quiscalus mexicanus,Tantilla hobartsmithi,Directed,3534,,1
Buteo swainsoni,Salvadora hexalepis,Directed,3535,,1
Buteo swainsoni,Phrynosoma platyrhinos,Directed,3536,,1
Buteo swainsoni,Lampropeltis californiae,Directed,3537,,1
Buteo jamaicensis,Lampropeltis californiae,Directed,3538,,1
Buteo swainsoni,Crotalus molossus,Directed,3539,,1
Buteo jamaicensis,Crotalus molossus,Directed,3540,,1
Buteo swainsoni,Masticophis flagellum,Directed,3541,,1
Buteo jamaicensis,Lichanura orcutti,Directed,3542,,1
Lampropeltis californiae,Lichanura orcutti,Directed,3543,,1
Mephitis mephitis,Lichanura orcutti,Directed,3544,,1
Lanius ludovicianus,Lichanura orcutti,Directed,3545,,1
Aquila chrysaetos,Dipsosaurus dorsalis,Directed,3546,,1
Buteo swainsoni,Dipsosaurus dorsalis,Directed,3547,,1
Buteo jamaicensis,Dipsosaurus dorsalis,Directed,3548,,1
Accipiter striatus,Dipsosaurus dorsalis,Directed,3549,,1
Accipiter gentilis,Dipsosaurus dorsalis,Directed,3550,,1
Accipiter cooperii,Dipsosaurus dorsalis,Directed,3551,,1
Aquila chrysaetos,Lichanura orcutti,Directed,3552,,1
Buteo swainsoni,Lichanura orcutti,Directed,3553,,1
Accipiter striatus,Lichanura orcutti,Directed,3554,,1
Accipiter gentilis,Lichanura orcutti,Directed,3555,,1
Accipiter cooperii,Lichanura orcutti,Directed,3556,,1
Bubo virginianus,Sonora occipitalis,Directed,3557,,1
Athene cunicularia,Sonora occipitalis,Directed,3558,,1
Megascops kennicottii,Sonora occipitalis,Directed,3559,,1
Crotalus scutulatus,Sauromalus ater,Directed,3560,,1
Crotalus atrox,Sauromalus ater,Directed,3561,,1
Crotalus molossus,Sauromalus ater,Directed,3562,,1
Crotalus stephensi,Sauromalus ater,Directed,3563,,1
Crotalus cerastes,Sauromalus ater,Directed,3564,,1
Lampropeltis californiae,Crotalus molossus,Directed,3565,,1
Pituophis catenifer,Crotalus molossus,Directed,3566,,1
Canis latrans,Taxidea taxus,Directed,3567,,1
Lynx rufus,Taxidea taxus,Directed,3568,,1
Aeronautes saxatalis,Araneae,Directed,3569,,1
Aeronautes saxatalis,Scorpiones,Directed,3570,,1
Aeronautes saxatalis,Pseudoscorpiones,Directed,3571,,1
Aeronautes saxatalis,Uropygi,Directed,3572,,1
Aeronautes saxatalis,Solifugae,Directed,3573,,1
Athene cunicularia,Pseudoscorpiones,Directed,3574,,1
Athene cunicularia,Uropygi,Directed,3575,,1
Athene cunicularia,Solifugae,Directed,3576,,1
Baeolophus ridgwayi,Scorpiones,Directed,3577,,1
Baeolophus ridgwayi,Pseudoscorpiones,Directed,3578,,1
Baeolophus ridgwayi,Uropygi,Directed,3579,,1
Baeolophus ridgwayi,Solifugae,Directed,3580,,1
Bubo virginianus,Araneae,Directed,3581,,1
Bubo virginianus,Pseudoscorpiones,Directed,3582,,1
Bubo virginianus,Uropygi,Directed,3583,,1
Bubo virginianus,Solifugae,Directed,3584,,1
Buteo jamaicensis,Pseudoscorpiones,Directed,3585,,1
Buteo jamaicensis,Uropygi,Directed,3586,,1
Buteo jamaicensis,Solifugae,Directed,3587,,1
Catharus ustulatus,Scorpiones,Directed,3588,,1
Catharus ustulatus,Pseudoscorpiones,Directed,3589,,1
Catharus ustulatus,Uropygi,Directed,3590,,1
Catharus ustulatus,Solifugae,Directed,3591,,1
Colaptes auratus,Scorpiones,Directed,3592,,1
Colaptes auratus,Pseudoscorpiones,Directed,3593,,1
Colaptes auratus,Uropygi,Directed,3594,,1
Colaptes auratus,Solifugae,Directed,3595,,1
Colaptes chrysoides,Scorpiones,Directed,3596,,1
Colaptes chrysoides,Pseudoscorpiones,Directed,3597,,1
Colaptes chrysoides,Uropygi,Directed,3598,,1
Colaptes chrysoides,Solifugae,Directed,3599,,1
Contopus cooperi,Araneae,Directed,3600,,1
Contopus cooperi,Scorpiones,Directed,3601,,1
Contopus cooperi,Uropygi,Directed,3602,,1
Contopus cooperi,Solifugae,Directed,3603,,1
Corvus corax,Araneae,Directed,3604,,1
Corvus corax,Pseudoscorpiones,Directed,3605,,1
Corvus corax,Uropygi,Directed,3606,,1
Corvus corax,Solifugae,Directed,3607,,1
Cyanocitta stelleri,Scorpiones,Directed,3608,,1
Cyanocitta stelleri,Pseudoscorpiones,Directed,3609,,1
Cyanocitta stelleri,Uropygi,Directed,3610,,1
Cyanocitta stelleri,Solifugae,Directed,3611,,1
Eremophila alpestris,Scorpiones,Directed,3612,,1
Eremophila alpestris,Pseudoscorpiones,Directed,3613,,1
Eremophila alpestris,Uropygi,Directed,3614,,1
Eremophila alpestris,Solifugae,Directed,3615,,1
Falco mexicanus,Araneae,Directed,3616,,1
Falco mexicanus,Pseudoscorpiones,Directed,3617,,1
Falco mexicanus,Uropygi,Directed,3618,,1
Falco mexicanus,Solifugae,Directed,3619,,1
Falco sparverius,Pseudoscorpiones,Directed,3620,,1
Falco sparverius,Uropygi,Directed,3621,,1
Falco sparverius,Solifugae,Directed,3622,,1
Junco hyemalis,Araneae,Directed,3623,,1
Junco hyemalis,Scorpiones,Directed,3624,,1
Junco hyemalis,Pseudoscorpiones,Directed,3625,,1
Junco hyemalis,Uropygi,Directed,3626,,1
Junco hyemalis,Solifugae,Directed,3627,,1
Megascops kennicottii,Araneae,Directed,3628,,1
Megascops kennicottii,Pseudoscorpiones,Directed,3629,,1
Megascops kennicottii,Uropygi,Directed,3630,,1
Megascops kennicottii,Solifugae,Directed,3631,,1
Poecile gambeli,Scorpiones,Directed,3632,,1
Poecile gambeli,Pseudoscorpiones,Directed,3633,,1
Poecile gambeli,Uropygi,Directed,3634,,1
Poecile gambeli,Solifugae,Directed,3635,,1
Pooecetes gramineus,Scorpiones,Directed,3636,,1
Pooecetes gramineus,Pseudoscorpiones,Directed,3637,,1
Pooecetes gramineus,Uropygi,Directed,3638,,1
Pooecetes gramineus,Solifugae,Directed,3639,,1
Pyrocephalus rubinus,Araneae,Directed,3640,,1
Pyrocephalus rubinus,Scorpiones,Directed,3641,,1
Pyrocephalus rubinus,Uropygi,Directed,3642,,1
Pyrocephalus rubinus,Solifugae,Directed,3643,,1
Quiscalus mexicanus,Scorpiones,Directed,3644,,1
Quiscalus mexicanus,Pseudoscorpiones,Directed,3645,,1
Quiscalus mexicanus,Uropygi,Directed,3646,,1
Quiscalus mexicanus,Solifugae,Directed,3647,,1
Regulus satrapa,Scorpiones,Directed,3648,,1
Regulus satrapa,Pseudoscorpiones,Directed,3649,,1
Regulus satrapa,Uropygi,Directed,3650,,1
Regulus satrapa,Solifugae,Directed,3651,,1
Sialia currucoides,Araneae,Directed,3652,,1
Sialia currucoides,Scorpiones,Directed,3653,,1
Sialia currucoides,Pseudoscorpiones,Directed,3654,,1
Sialia currucoides,Uropygi,Directed,3655,,1
Sialia currucoides,Solifugae,Directed,3656,,1
Sialia mexicana,Scorpiones,Directed,3657,,1
Sialia mexicana,Pseudoscorpiones,Directed,3658,,1
Sialia mexicana,Uropygi,Directed,3659,,1
Sialia mexicana,Solifugae,Directed,3660,,1
Spizella breweri,Araneae,Directed,3661,,1
Spizella breweri,Scorpiones,Directed,3662,,1
Spizella breweri,Pseudoscorpiones,Directed,3663,,1
Spizella breweri,Uropygi,Directed,3664,,1
Spizella breweri,Solifugae,Directed,3665,,1
Sturnella neglecta,Pseudoscorpiones,Directed,3666,,1
Sturnella neglecta,Uropygi,Directed,3667,,1
Turdus migratorius,Scorpiones,Directed,3668,,1
Turdus migratorius,Uropygi,Directed,3669,,1
Turdus migratorius,Solifugae,Directed,3670,,1
Orthoptera,Poales,Directed,3671,,1
Orthoptera,Lamiales,Directed,3672,,1
Orthoptera,Caryophyllales,Directed,3673,,1
Orthoptera,Gentianales,Directed,3674,,1
Orthoptera,Asterales,Directed,3675,,1
Orthoptera,Boraginales,Directed,3676,,1
Orthoptera,Brassicales,Directed,3677,,1
Orthoptera,Solanales,Directed,3678,,1
Orthoptera,Malpighiales,Directed,3679,,1
Orthoptera,Fabales,Directed,3680,,1
Orthoptera,Malvales,Directed,3681,,1
Orthoptera,Myrtales,Directed,3682,,1
Orthoptera,Ericales,Directed,3683,,1
Orthoptera,Rosales,Directed,3684,,1
Orthoptera,Geraniales,Directed,3685,,1
Orthoptera,Ranunculales,Directed,3686,,1
Orthoptera,Fagales,Directed,3687,,1
Odonata,Diptera,Directed,3688,,1
Odonata,Coleoptera,Directed,3689,,1
Odonata,Hemiptera,Directed,3690,,1
Odonata,Hymenoptera,Directed,3691,,1
Odonata,Lepidoptera,Directed,3692,,1
Hymenoptera,Coleoptera,Directed,3693,,1
Hymenoptera,Diptera,Directed,3694,,1
Hymenoptera,Lepidoptera,Directed,3695,,1
Hymenoptera,Araneae,Directed,3696,,1
Hymenoptera,Hymenoptera,Directed,3697,,1
Hymenoptera,Orthoptera,Directed,3698,,1
Hymenoptera,Mantodea,Directed,3699,,1
Hymenoptera,Malpighiales,Directed,3700,,1
Hymenoptera,Rosales,Directed,3701,,1
Hymenoptera,Fabales,Directed,3702,,1
Hymenoptera,Sapindales,Directed,3703,,1
Hymenoptera,Ranunculales,Directed,3704,,1
Hymenoptera,Asterales,Directed,3705,,1
Hymenoptera,Fagales,Directed,3706,,1
Hymenoptera,Asparagales,Directed,3707,,1
Hymenoptera,Lamiales,Directed,3708,,1
Hymenoptera,Saxifragales,Directed,3709,,1
Hymenoptera,Dipsacales,Directed,3710,,1
Hymenoptera,Brassicales,Directed,3711,,1
Hymenoptera,Boraginales,Directed,3712,,1
Hymenoptera,Apiales,Directed,3713,,1
Hymenoptera,Pinales,Directed,3714,,1
Hymenoptera,Poales,Directed,3715,,1
Hymenoptera,Ericales,Directed,3716,,1
Hymenoptera,Malvales,Directed,3717,,1
Hymenoptera,Liliales,Directed,3718,,1
Uropygi,Orthoptera,Directed,3719,,1
Uropygi,Coleoptera,Directed,3720,,1
Uropygi,Hemiptera,Directed,3721,,1
Uropygi,Araneae,Directed,3722,,1
Uropygi,Scorpiones,Directed,3723,,1
Uropygi,Blattodea,Directed,3724,,1
Uropygi,Mantodea,Directed,3725,,1
Solifugae,Scorpiones,Directed,3726,,1
Solifugae,Orthoptera,Directed,3727,,1
Solifugae,Chilopoda,Directed,3728,,1
Solifugae,Hymenoptera,Directed,3729,,1
Solifugae,Coleoptera,Directed,3730,,1
Solifugae,Blattodea,Directed,3731,,1
Solifugae,Solifugae,Directed,3732,,1
Solifugae,Araneae,Directed,3733,,1
Hemiptera,Hemiptera,Directed,3734,,1
Mantodea,Coleoptera,Directed,3735,,1
Mantodea,Lepidoptera,Directed,3736,,1
Mantodea,Blattodea,Directed,3737,,1
Mantodea,Orthoptera,Directed,3738,,1
Araneae,Odonata,Directed,3739,,1
Araneae,Coleoptera,Directed,3740,,1
Araneae,Diptera,Directed,3741,,1
Araneae,Lepidoptera,Directed,3742,,1
Araneae,Hymenoptera,Directed,3743,,1
Araneae,Opiliones,Directed,3744,,1
Araneae,Araneae,Directed,3745,,1
Araneae,Orthoptera,Directed,3746,,1
Scorpiones,Hymenoptera,Directed,3747,,1
Scorpiones,Scorpiones,Directed,3748,,1
Scorpiones,Diptera,Directed,3749,,1
Scorpiones,Malvales,Directed,3750,,1
Scorpiones,Blattodea,Directed,3751,,1
Scorpiones,Coleoptera,Directed,3752,,1
Scorpiones,Hemiptera,Directed,3753,,1
Scorpiones,Orthoptera,Directed,3754,,1
Scorpiones,Chilopoda,Directed,3755,,1
Scorpiones,Solanales,Directed,3756,,1
Pseudoscorpiones,Hemiptera,Directed,3757,,1
Pseudoscorpiones,Diptera,Directed,3758,,1
Pseudoscorpiones,Hymenoptera,Directed,3759,,1
Pseudoscorpiones,Lepidoptera,Directed,3760,,1
Pseudoscorpiones,Coleoptera,Directed,3761,,1
Pseudoscorpiones,Araneae,Directed,3762,,1
Pseudoscorpiones,Chilopoda,Directed,3763,,1
Pseudoscorpiones,Diplopoda,Directed,3764,,1
Pseudoscorpiones,Collembola,Directed,3765,,1
Pseudoscorpiones,Pseudoscorpiones,Directed,3766,,1
Chilopoda,Coleoptera,Directed,3767,,1
Chilopoda,Collembola,Directed,3768,,1
Chilopoda,Araneae,Directed,3769,,1
Chilopoda,Diplopoda,Directed,3770,,1
Chilopoda,Opiliones,Directed,3771,,1
Chilopoda,Pseudoscorpiones,Directed,3772,,1
Opiliones,Coleoptera,Directed,3773,,1
Opiliones,Hemiptera,Directed,3774,,1
Opiliones,Araneae,Directed,3775,,1
Opiliones,Opiliones,Directed,3776,,1
Opiliones,Thysanoptera,Directed,3777,,1
Opiliones,Diplopoda,Directed,3778,,1
Opiliones,Lepidoptera,Directed,3779,,1
Opiliones,Asterales,Directed,3780,,1
Opiliones,Gentianales,Directed,3781,,1
Opiliones,Rosales,Directed,3782,,1
Opiliones,Diptera,Directed,3783,,1
Collembola,Fabales,Directed,3784,,1
Collembola,Malpighiales,Directed,3785,,1
Collembola,Hymenoptera,Directed,3786,,1
Collembola,Odonata,Directed,3787,,1
Collembola,Solanales,Directed,3788,,1
Collembola,Diptera,Directed,3789,,1
Ephemeroptera,Ephemeroptera,Directed,3790,,1
Ephemeroptera,Diptera,Directed,3791,,1
Ephemeroptera,Hymenoptera,Directed,3792,,1
Ephemeroptera,Lepidoptera,Directed,3793,,1
Phasmida,Rosales,Directed,3794,,1
Phasmida,Myrtales,Directed,3795,,1
Phasmida,Santalales,Directed,3796,,1
Phasmida,Celastrales,Directed,3797,,1
Phasmida,Gentianales,Directed,3798,,1
Phasmida,Sapindales,Directed,3799,,1
Phasmida,Solanales,Directed,3800,,1
Phasmida,Lepidoptera,Directed,3801,,1
Phasmida,Asparagales,Directed,3802,,1
Phasmida,Pinales,Directed,3803,,1
Phasmida,Garryales,Directed,3804,,1
Phasmida,Ericales,Directed,3805,,1
Phasmida,Fagales,Directed,3806,,1
Phasmida,Caryophyllales,Directed,3807,,1
Phasmida,Lamiales,Directed,3808,,1
Phasmida,Malvales,Directed,3809,,1
Phasmida,Malpighiales,Directed,3810,,1
Phasmida,Piperales,Directed,3811,,1
Phasmida,Fabales,Directed,3812,,1
Phasmida,Saxifragales,Directed,3813,,1
Phasmida,Arecales,Directed,3814,,1
Phasmida,Phasmida,Directed,3815,,1
Phasmida,Hymenoptera,Directed,3816,,1
Phasmida,Poales,Directed,3817,,1
Phasmida,Proteales,Directed,3818,,1
Diplopoda,Lamiales,Directed,3819,,1
Diplopoda,Pinales,Directed,3820,,1
Diplopoda,Rosales,Directed,3821,,1
Diplopoda,Fabales,Directed,3822,,1
Diplopoda,Saxifragales,Directed,3823,,1
Diplopoda,Fagales,Directed,3824,,1
Diplopoda,Malvales,Directed,3825,,1
Diplopoda,Sapindales,Directed,3826,,1
Diplopoda,Diplopoda,Directed,3827,,1
Diplopoda,Ranunculales,Directed,3828,,1
Diplopoda,Solanales,Directed,3829,,1
Diplopoda,Malpighiales,Directed,3830,,1
Diplopoda,Poales,Directed,3831,,1
Diplopoda,Hymenoptera,Directed,3832,,1
Siphonaptera,Orthoptera,Directed,3833,,1
Siphonaptera,Coleoptera,Directed,3834,,1
Siphonaptera,Lepidoptera,Directed,3835,,1
Siphonaptera,Hymenoptera,Directed,3836,,1
Siphonaptera,Mantodea,Directed,3837,,1
Neuroptera,Coleoptera,Directed,3838,,1
Neuroptera,Hymenoptera,Directed,3839,,1
Neuroptera,Orthoptera,Directed,3840,,1
Neuroptera,Scorpiones,Directed,3841,,1
Neuroptera,Diptera,Directed,3842,,1
Neuroptera,Chilopoda,Directed,3843,,1
Neuroptera,Ephemeroptera,Directed,3844,,1
Neuroptera,Sapindales,Directed,3845,,1
Neuroptera,Lepidoptera,Directed,3846,,1
Neuroptera,Trichoptera,Directed,3847,,1
Neuroptera,Odonata,Directed,3848,,1
Neuroptera,Hemiptera,Directed,3849,,1
Neuroptera,Rosales,Directed,3850,,1
Neuroptera,Malpighiales,Directed,3851,,1
Neuroptera,Cornales,Directed,3852,,1
Neuroptera,Dipsacales,Directed,3853,,1
Neuroptera,Celastrales,Directed,3854,,1
Neuroptera,Fagales,Directed,3855,,1
Hemiptera,Coleoptera,Directed,3856,,1
Hemiptera,Trichoptera,Directed,3857,,1
Hemiptera,Gentianales,Directed,3858,,1
Hemiptera,Collembola,Directed,3859,,1
Hemiptera,Asterales,Directed,3860,,1
Hemiptera,Poales,Directed,3861,,1
Hemiptera,Diptera,Directed,3862,,1
Hemiptera,Lepidoptera,Directed,3863,,1
Hemiptera,Thysanoptera,Directed,3864,,1
Hemiptera,Hymenoptera,Directed,3865,,1
Hemiptera,Malpighiales,Directed,3866,,1
Hemiptera,Sapindales,Directed,3867,,1
Hemiptera,Pinales,Directed,3868,,1
Hemiptera,Rosales,Directed,3869,,1
Hemiptera,Fabales,Directed,3870,,1
Hemiptera,Caryophyllales,Directed,3871,,1
Hemiptera,Lamiales,Directed,3872,,1
Hemiptera,Proteales,Directed,3873,,1
Hemiptera,Boraginales,Directed,3874,,1
Hemiptera,Asparagales,Directed,3875,,1
Hemiptera,Solanales,Directed,3876,,1
Hemiptera,Malvales,Directed,3877,,1
Hemiptera,Myrtales,Directed,3878,,1
Hemiptera,Commelinales,Directed,3879,,1
Hemiptera,Liliales,Directed,3880,,1
Hemiptera,Brassicales,Directed,3881,,1
Hemiptera,Apiales,Directed,3882,,1
Thysanoptera,Fabales,Directed,3883,,1
Thysanoptera,Poales,Directed,3884,,1
Thysanoptera,Rosales,Directed,3885,,1
Thysanoptera,Malpighiales,Directed,3886,,1
Thysanoptera,Asterales,Directed,3887,,1
Thysanoptera,Lamiales,Directed,3888,,1
Thysanoptera,Asparagales,Directed,3889,,1
Thysanoptera,Vitales,Directed,3890,,1
Thysanoptera,Solanales,Directed,3891,,1
Thysanoptera,Sapindales,Directed,3892,,1
Thysanoptera,Caryophyllales,Directed,3893,,1
Thysanoptera,Brassicales,Directed,3894,,1
Thysanoptera,Ericales,Directed,3895,,1
Thysanoptera,Ranunculales,Directed,3896,,1
Thysanoptera,Arecales,Directed,3897,,1
Thysanoptera,Santalales,Directed,3898,,1
Thysanoptera,Fagales,Directed,3899,,1
Thysanoptera,Liliales,Directed,3900,,1
Thysanoptera,Gentianales,Directed,3901,,1
Thysanoptera,Geraniales,Directed,3902,,1
Thysanoptera,Myrtales,Directed,3903,,1
Thysanoptera,Commelinales,Directed,3904,,1
Thysanoptera,Polypodiales,Directed,3905,,1
Thysanoptera,Proteales,Directed,3906,,1
Thysanoptera,Apiales,Directed,3907,,1
Thysanoptera,Pinales,Directed,3908,,1
Thysanoptera,Hemiptera,Directed,3909,,1
Thysanoptera,Thysanoptera,Directed,3910,,1
Thysanoptera,Lepidoptera,Directed,3911,,1
Thysanoptera,Boraginales,Directed,3912,,1
Thysanoptera,Dipsacales,Directed,3913,,1
Thysanoptera,Collembola,Directed,3914,,1
Thysanoptera,Orthoptera,Directed,3915,,1
Thysanoptera,Coleoptera,Directed,3916,,1
Thysanoptera,Hymenoptera,Directed,3917,,1
Thysanoptera,Diptera,Directed,3918,,1
Thysanoptera,Ephemeroptera,Directed,3919,,1
Thysanoptera,Diplopoda,Directed,3920,,1
Thysanoptera,Mantodea,Directed,3921,,1
Lepidoptera,Poales,Directed,3922,,1
Lepidoptera,Asterales,Directed,3923,,1
Lepidoptera,Fabales,Directed,3924,,1
Lepidoptera,Malvales,Directed,3925,,1
Lepidoptera,Solanales,Directed,3926,,1
Lepidoptera,Lamiales,Directed,3927,,1
Lepidoptera,Malpighiales,Directed,3928,,1
Lepidoptera,Rosales,Directed,3929,,1
Lepidoptera,Caryophyllales,Directed,3930,,1
Lepidoptera,Ranunculales,Directed,3931,,1
Lepidoptera,Brassicales,Directed,3932,,1
Lepidoptera,Asparagales,Directed,3933,,1
Lepidoptera,Vitales,Directed,3934,,1
Lepidoptera,Ericales,Directed,3935,,1
Lepidoptera,Pinales,Directed,3936,,1
Lepidoptera,Apiales,Directed,3937,,1
